1313	الخصومات (زي سلفة أو مدفوعات) ما ينفع تأخذ من المرتب كام؟
1361	لو أخدت مستحقات زيادة أو قرض وبعدين رجعوني للوراء، يمكتبوها ضرورة؟
1433	كيف بتحسب مكافأة نهاية الخدمة؟ (نصف شهر للسنة الأولى وشهرين للسنتين اللي بعد كده)
1397	لازم صاحب العمل يشترك في التأمين الاجتماعي من أول يوم عمل؟
1877	قانون العمل بيجبر الشركات على الالتزام ببيئة عمل نظيفة وآمنة؟ مثلاً إضاءة وتهوية؟
1367	الضرايب واشتراكات التأمين، ممكن تنقص أكتر من 25% ولا لأ؟
1469	هل العامل ممكن يشتغل في المعاش؟ وهل يلاقي صعوبة؟
1217	إيه الفرق بين العقد محدد المدة والعقد غير محدد المدة؟
1709	التعويض بيتحسب على كام سنين خدمة؟ ولا إيه الشروط؟
1379	خصم قيمة الأدوات أو زي العمل من المرتب مسموح تاخد كام؟
1103	الأيام دي بتخصم من الإجازة السنوية ولا تحسب فوق السنوية؟
1151	الست المرضعة لها حق كام فترة راحة إضافية للرضاعة؟
1811	لو طالب في المدرسة عايز يشتغل جزئي، الشروط إيه؟
1307	العلاوات والحوافز بتدخل في حساب المرتب للتأمين ولا لا؟
1025	القانون بيقول ناخد فترة راحة (غداء) كام ساعة في اليوم؟
1523	التعويض بيتحسب على كام سنين خدمة؟ وليه القانون سايبها؟
1859	قانون العمل الجديد بيمنع التمييز والمضايقات في الشغل، إزاي؟
1247	العقد بيكون فيه عناصر قانونية معينة؟ مثل ذكر الراتب وكل التفاصيل الأساسية؟
1901	إذا حصل انتهاك للحقوق في مكان الشغل، نقدر نشتكي فين؟ (وزارة القوى العاملة أو المحكمة)
1457	هل العامل من حقه يطلب صرف المكافأة قبل التقاعد؟
1511	لو قدمت استقالتي بس بعد كده العمل أو الجهة الإدارية رفضوا يعتمدوا عليها؟
1817	هل من 15 ل17 سنة يُمكنهم الاشتراك في مشروع صغير أو خدمة المجتمع؟
1595	صاحب العمل عليه يوفر وسائل حماية للعمال؟ القانون قال إيه؟
1187	شرط إيه علشان أقدر أخد إجازة الحج؟ سن معين أو سنوات خدمة؟
1631	صاحب العمل مينفعش يعمل إجراء ضد الضحية لو اشتكت؟ القانون بيحمي الضحايا؟
1127	الست العاملة بتاخد كام شهر إجازة وضع (أمومة)؟
1055	في أيام محددة السلطات بتتيح فيها راحة (جمعة مثلا)، ساعات الراحة دي بتنحسب ضمن أسبوع شغل؟
1205	هل ليا يوم بديل ولا أجر مضاعف؟ لو اشتغلت يوم عطلة رسمية، ليَّ؟
1865	القانون نص على حق العمال في تكوين نقابات والانضمام ليها بحرية؟
1781	موظف صحي بيفحص مستشفى العمل؟
1283	لازم يكون في حساب بنكي لصرف المرتب ولا يجوز كاش بالكامل؟
1121	إجازة الوضع للأب (إجازة الوالد عند ولادة الطفل) كام يوم؟
1721	محكمة العمل الجديدة بتشتغل إزاي لو فرضًا اتفصلت؟ ليه حالًا حق أروح المحكمة بدون موافقة الحكومة؟
1487	يعني مينفعش يفصله كده من غير سبب؟ القانون حظر الفصل التعسفي؟
1637	القانون بيلزم صاحب العمل إنه يفحص السجل الجنائي للموظفين لسبب السلامة؟
1739	في حالة حادث أو إصابة عمل، مين بيتحمل العلاج والتعويض؟
1655	الفلوس دي بتصرف لو العامل استقال بعد السن دي ولا بس لو اتفصل؟
1691	مقدرتش استنى عشرة أيام للتراجع؟ القانون حدد فترة التراجع للاستقالة كام يوم؟
1565	بعد الولادة لو رجعت شغلها بسرعة القانون بيدّي الحق الواقع الوظيفي يضمن كده؟
1613	هل في حد أدنى لتوفير وسائل الحماية بشكل قانوني؟ مثلًا خوذة أو زي حماية؟
1601	لازم يكون في طبيب عمل أو طبيب متخصص داخل المصانع؟
1175	لو عامل خالط مريض معدٍ، ينفع ياخد إجازة حجر صحي كام شهر؟
1505	مفروض أسلم إشعار قبل ما أرجع؟ القانون قال فترة الرجوع للاستقالة كام يوم؟
1679	احنا بندفع اشتراك المعاش في المرتب بتاعتنا؟مين بياخد المعاش بعد التقاعد؟
1841	لو عرف الحد الأدنى يزيد 6000 و7000 من ورا، ليه الشركات دي نفس الكلام؟
1541	الست الحامل ساعات عملها اليومية بتقل ابتداءً من أي شهر في الحمل؟
1145	الست في الحمل تاخد تخفيض في ساعات العمل من امتى؟
1439	العامل في شركة خاصة بيتقاضى إيه بعد سن الستين؟ هل في معاش من الشركة أو من التأمين؟
1277	المرتب بيتصرف إزاي؟ شهريًا ولا أسبوعيًا ولا أجر يومي؟
1475	إيه نماذج التقديم المعتمدة في المعاش؟ وهل بيطلع بعد المعاش بمدة؟
1481	صاحب العمل يقدر يفصل العامل أمتى؟ القانون قال الفصل لازم يكون بقرار من المحكمة؟
1223	عقود التجربة مدتها كام شهر بحد أقصى؟
1889	صاحب العمل ملزم يأخذ إجراءات لمنع التحرش وضمان سرية الشكوى؟
1061	كام عدد أيام الإجازة السنوية للعامل في القطاع الخاص؟
1697	لو قدمت استقالتي، لازم أصل مكتب العمل أو الجهات الإدارية يصدقوا عليها؟
1091	العمال في الأعمال الخطرة زي التعدين أو الكيماويات بياخدوا كام يوم إضافية؟
1409	الحد الأدنى والأقصى للأجر التأميني بيتحدد إزاي؟
1349	الخصومات: الحد الأقصى للخصم من المرتب كام؟
1559	فترات الرضاعة ضمن محسوبة ضمن ساعات العمل ولا مش محسوبين؟
1031	لازم بعد كام ساعة شغل ناخد استراحة؟
1619	القانون ينظم التفتيش والسلامة بشكل دوري؟ كل قد إيه؟
1199	لو اشتغلت يوم أجازة رسمية (عيد أو شم النسيم)، هاخد تعويض كام؟
1463	إيه الفرق بين صرف المكافأة والتعويض؟
1265	لو العامل ماقدرش يشتغل بنظام التغيرات اللي اتعملت في العقد، له الحق يعتصم؟
1847	هل في فرضية قانونية لضمان زيادات سنوية (زي ما حصل حكم 3%)؟
1271	العقد الجزء المتعلق بفترة التجربة، هل من حق العامل يرفض إكمالها؟
1073	بعد كام سنة مع الشركة الإجازة السنوية بتوصل 30 يوم؟
1289	آخر مرة تم تحديد الحد الأدنى للأجر في القطاع الخاص كان كام جنيه؟
1067	السنة الأولى بيتاح 15 يوم إجازة، وبعدين في السنة التانية يبقى كام يوم؟
1079	الموظف لو عدّى سن الـ50، ياخد كام يوم سنوية؟
1745	هل من حق العامل يرفض ينفذ شغل يشكل خطورة عليه؟ مثلاً ملوش أدوات حماية؟
