1051	لو اشتغلوا يوم الأحد، ممكن ده يحسب بديل لدفع الإيجار الأسبوعي؟ يا ترى القانون بيسمح بحاجة زي دي ولا فيه موانع؟
1052	هل فيه إمكانية إن شغل يوم الأحد يكون بديل للإيجار اللي بيدفعوه كل أسبوع؟ إيه اللي بيقوله القانون في الموضوع ده بالتحديد؟
1053	طيب، لو جم يشتغلوا يوم الأحد، ممكن ده يتخصم من إيجار الأسبوع بتاعهم؟ القانون بيعتبر الموضوع ده إزاي يعني؟
1054	هل فيه تصريح أو سماح إنهم يشتغلوا يوم الأحد كنوع من المقاصة لإيجارهم الأسبوعي؟ إيه الوضع القانوني للحكاية دي؟
1055	في أيام محددة السلطات بتتيح فيها راحة (جمعة مثلا)، ساعات الراحة دي بتنحسب ضمن أسبوع شغل؟
1056	بالبلدي كدة، لما الحكومة بتدينا إجازة في يوم معين زي يوم الجمعة، الإجازة دي بتدخل ضمن حساب أيام شغل الأسبوع ولا لأ؟ (تركيز على اللهجة العامية)
1057	لو خدنا يوم إجازة رسمي من الدولة، زي الجمعة، هل اليوم ده بيتحسب من ضمن أيام العمل الأسبوعية بتاعتنا ولاّ يعتبر بره الحسبة؟ (تركيز على الرسمية والإيضاح)
1058	لما السلطات بتعلن عن يوم راحة إجباري، زي يوم الجمعة، هل اليوم ده يعتبر يوم عمل محسوب ضمن أيام الأسبوع ولاّ بيكون يوم منفصل؟ (تركيز على الطابع الرسمي والشمولي)
1059	بصراحة كدة، لما بناخد إجازة معتمدة من الدولة، زي يوم الجمعة، اليوم ده بيتحسب علينا كأنه يوم اشتغلناه ضمن الأسبوع ولاّ بيروح كدة من غير حساب؟ (تركيز على المصداقية والسؤال المباشر)
1060	فيه أيام الدولة بتديها لينا إجازة، زي يوم الجمعة. يا ترى، الإجازات دي بتعتبر جزء من أيام الشغل الأسبوعية ولاّ لا تدخل في حساب الأسبوع أصلاً؟ (تركيز على البساطة والوضوح)
1061	كام عدد أيام الإجازة السنوية للعامل في القطاع الخاص؟
1062	في القطاع الخاص، العامل ليه كام يوم إجازة في السنة؟
1063	قانون الشغل بيقول إيه عن عدد أيام الإجازة السنوية للناس اللي بتشتغل في شركات خاصة؟
1064	لو واحد شغال في شركة خاصة، إيه عدد أيام الإجازة اللي المفروض ياخدها في السنة؟
1065	يا ترى عدد أيام الراحة السنوية اللي بياخدها الموظف في الشركات الخاصة بيكون كام؟
1066	إيه هو عدد أيام الإجازة اللي من حق أي حد شغال في القطاع الخاص ياخدها كل سنة؟
1067	السنة الأولى بيتاح 15 يوم إجازة، وبعدين في السنة التانية يبقى كام يوم؟
1068	في أول سنة شغل، الموظف بياخد 15 يوم إجازة. طيب، السنة اللي بعدها، عدد أيام الإجازة بيكون قد إيه؟
1069	أول سنة في الشغل بيكون ليك 15 يوم إجازة. طب لما تدخل السنة التانية، إجازاتك هتبقى كام يوم بالظبط؟
1070	لو أول سنة شغلك ليك فيها 15 يوم إجازة، فالسنة اللي وراها هتاخد كام يوم إجازة؟
1071	الموظف الجديد بياخد 15 يوم إجازة في أول سنة. بعد كده، لما يبقى في السنة التانية، عدد أيام الإجازة بيتغير وبيبقى كام؟
1072	أول سنة ليك في الوظيفة ليك 15 يوم إجازة. السؤال بقى، في السنة التانية هتاخد كام يوم إجازة؟
1073	بعد كام سنة مع الشركة الإجازة السنوية بتوصل 30 يوم؟
1074	يا ترى بعد مرور قد إيه من الشغل في الشركة، الواحد بياخد إجازة 30 يوم في السنة؟
1075	لو اشتغلت في الشركة دي، محتاج اشتغل كام سنة عشان استحق إجازة سنوية مدتها شهر كامل؟
1076	بعد خدمة كام سنة في المؤسسة، الواحد بيوصل لمرحلة إن إجازته السنوية تبقى 30 يوم؟
1077	أعرف منين المدة اللي لازم أقضيها في الشركة عشان الإجازة السنوية بتاعتي تزيد وتبقى 30 يوم؟
1078	إيه الفترة الزمنية اللي لازم الواحد يشتغلها في الشركة عشان يقدر ياخد إجازة سنوية مدتها 30 يوم؟
1079	الموظف لو عدّى سن الـ50، ياخد كام يوم سنوية؟
1080	بعد سن الخمسين، حق الموظف كام يوم إجازة في السنة؟ (تركز على حق الموظف في الإجازة)
1081	"الواحد لما يوصل لـ50 سنة شغل، يستحق كام يوم إجازة سنوية؟ (تستخدم كلمة ""الواحد"" للإشارة إلى الموظف بشكل عام، وتركز على الاستحقاق)."
1082	إيه عدد أيام الإجازة السنوية المقررة للموظفين اللي فوق الخمسين؟ (أكثر رسمية بعض الشيء من الصيغة الأصلية).
1083	لو الموظف سنه فوق الـ50، القانون بيقول ياخد كام يوم إجازة في السنة؟ (تركز على الجانب القانوني للإجازة).
1084	يا ترى، الموظف اللي عنده 50 سنة أو أكتر، بياخد كام يوم إجازة مدفوعة الأجر في السنة؟ (تضيف تفصيلاً بأن الإجازة مدفوعة الأجر).
1085	الأشخاص ذوي الإعاقة بياخدوا كام يوم إجازة سنوية؟
1086	يا ترى القانون بيقول إيه بخصوص عدد أيام الإجازة السنوية اللي من حق أي حد عنده إعاقة؟
1087	إيه وضع الناس اللي عندهم ظروف خاصة من ناحية الإجازات السنوية؟ يعني كام يوم المفروض ياخدوا في السنة؟
1088	بالنسبة للإجازة السنوية، هل في فرق بين اللي عنده إعاقة وبين أي موظف تاني؟ ولو فيه، الفرق ده كام يوم؟
1089	لو واحد عنده إعاقة شغال في شركة، كام يوم إجازة المفروض ياخدهم في السنة حسب القانون؟
1090	بصراحة كده، كام يوم إجازة سنوية بتتصرف للناس اللي ربنا ابتلاهم بإعاقة؟ هل ليهم معاملة خاصة في الموضوع ده؟
1091	العمال في الأعمال الخطرة زي التعدين أو الكيماويات بياخدوا كام يوم إضافية؟
1092	يا ترى الناس اللي بتشتغل شغلانات فيها خطر زي المناجم ولا مصانع الكيماويات، بياخدوا أجازة زيادة قد إيه بالظبط؟ (تركيز على مقدار الإجازة الزيادة)
1093	"أصحاب المهن اللي فيها خطورة عالية، زي شغل المنجم أو الكيماويات، ليهم كام يوم راحة زيادة عن غيرهم؟ (استخدام ""أصحاب المهن"" و ""راحة"" بدلاً من ""عمال"" و ""أجازة"")"
1094	بالنسبة للناس اللي شغلهم فيه نسبة خطورة عالية زي شغل الكيماويات أو التعدين، بياخدوا كام يوم إضافي على رصيد إجازاتهم السنوية؟ (توضيح أن الإجازة الإضافية مرتبطة بالرصيد السنوي)
1095	"اللي بيشتغلوا في أماكن زي المناجم أو مصانع الكيماويات، يعني الشغل الخطر، بياخدوا كام يوم زيادة عن الإجازة العادية بتاعتهم؟ (تبسيط اللغة وتوضيح مفهوم ""الشغل الخطر"")"
1096	طيب، الناس اللي شغالين في شغلانة زي التعدين أو الكيماويات، بيزيدوا كام يوم في إجازتهم بسبب طبيعة شغلهم الخطيرة؟ (تركيز على سبب الإجازة الإضافية وهو طبيعة العمل الخطيرة)
1097	الإجازة العارضة (زي فرح أو عزاء) كام يوم في السنة؟
1098	يعني الواحد ليه كام يوم إجازة طارئة في السنة، زي مثلاً مناسبة مفاجئة أو حاجة ضرورية؟
1099	قانون الشغل بيدي كام يوم إجازة عارضة في السنة الواحدة، يعني لو حصل ظرف طارئ؟
1100	لو الواحد عنده مناسبة خاصة أو حالة وفاة لا قدر الله، يقدر ياخد كام يوم إجازة في السنة تبع الإجازات العارضة؟
1101	إيه عدد أيام الإجازات الطارئة اللي ممكن الموظف ياخدها في السنة، زي إجازة فرح أو عزاء؟
1102	بالظبط كده، الموظف يقدر ياخد كام يوم في السنة إجازة تحت بند الظروف الطارئة، زي مناسبة مفاجئة أو حاجة حصلت فجأة؟
1103	الأيام دي بتخصم من الإجازة السنوية ولا تحسب فوق السنوية؟
1104	هل الفترة الحالية بتتحسب ضمن رصيد إجازتي السنوية ولا بتضاف كرصيد إضافي؟
1105	اللي بناخده إجازة دلوقتي بيتخصم من إجازتنا المعتادة بتاعت كل سنة ولا بيعتبر إجازة زيادة مش من ضمنها؟
1106	الإجازة اللي بناخدها في الوقت ده: هل هي جزء من الإجازة السنوية بتاعتنا، ولا دي حاجة تانية غيرها؟
1107	هل الإجازات اللي بنحصل عليها دلوقتي محسوبة من الإجازة السنوية اللي بنستحقها كل سنة ولا ليها حسابات مختلفة؟
1108	لو خدت إجازة في الفترة دي، ده هيقلل من رصيد إجازتي السنوية العادية، ولا ده وضع مختلف ومش هياثر عليها؟
1109	لو موظف ماسك امتحانات جامعية، بياخد كام يوم إجازة دراسة؟
1110	بالنسبة لموظف مسؤول عن الامتحانات في الجامعة، كام يوم إجازة مسموح له ياخدهم علشان يذاكر؟ (تركيز على السماح وعدد الأيام)
1111	لو فيه حد شغال في تنظيم امتحانات الجامعة، بيستحق إجازة مذاكرة مدتها قد إيه؟ (تركيز على الاستحقاق ومدة الإجازة)
1112	الموظف اللي بيشرف على الامتحانات الجامعية، ايه عدد أيام إجازة المذاكرة اللي بياخدها في العادة؟ (تركيز على العادة وعدد الأيام المتعارف عليه)
1113	يا ترى، الموظفين اللي بيشتغلوا في قسم الامتحانات بالجامعة، ليهم كام يوم إجازة للمذاكرة قبل الامتحانات؟ (تركيز على قسم الامتحانات وتحديد الفترة الزمنية)
1114	فيه نظام معين لإجازات المذاكرة للموظفين اللي بيديروا الامتحانات في الجامعة؟ يعني، كام يوم إجازة بياخدوا؟ (تركيز على وجود نظام محدد والسؤال عن عدد الأيام كجزء من النظام)
1115	إجازة دراسية في أيام الامتحانات بتتنقص من الرصيد السنوي ولا مجانًا؟
1116	"لو خدت إجازة عشان الدراسة وقت الامتحانات، دي بتتخصم من رصيد إجازاتي السنوية ولا محسوبة ببلاش؟ (تغيير في التركيب والكلمات: استخدام ""لو خدت"" بدل ""إجازة دراسية""، ""دي بتتخصم"" بدلاً من ""بتتنقص""، ""محسوبة ببلاش"" بدلاً من ""مجانًا"")"
1117	"يعني لو طلبت إجازة عشان أذاكر وأمتحن، الإجازة دي هتبقى على حساب إجازتي السنوية ولا ببلاش كده؟ (تغيير كبير في التركيب: استخدام ""طلبت إجازة عشان أذاكر وأمتحن""، ""على حساب إجازتي السنوية"" بدلاً من ""بتتنقص من الرصيد السنوي"")."
1118	"لما الواحد ياخد إجازة عشان الدراسة وقت الامتحانات، الرصيد بتاعه بيقل ولا بياخدها من غير خصم؟ (تغيير في الأسلوب: استخدام ""الواحد ياخد إجازة""، ""الرصيد بتاعه بيقل"" بدلاً من ""بتتنقص من الرصيد السنوي""، ""من غير خصم"" بدلاً من ""مجانًا"")."
1119	"بالظبط كده: لو الواحد واخد إجازة للمذاكرة في فترة الامتحانات، بيتحسب عليه من إجازته العادية ولا بتكون إجازة خاصة مش بتأثر على الرصيد؟ (تقديم توضيح إضافي: ""فترة الامتحانات"" بدل ""أيام الامتحانات"",  ""إجازته العادية"" بدل ""الرصيد السنوي"" واستخدام ""إجازة خاصة مش بتأثر على الرصيد"")"
1120	"سؤال مهم: لما يكون فيه امتحانات وأنا محتاج آخد إجازة عشان أذاكر، هل دي بتعتبر إجازة رسمية بتتخصم من رصيدي السنوي ولا إيه نظامها بالظبط؟ (تقديم مقدمة ""سؤال مهم""، استخدام ""إجازة رسمية"" بدلاً من ""إجازة دراسية""، ""إيه نظامها بالظبط"" لإضافة توضيح.)"
1121	إجازة الوضع للأب (إجازة الوالد عند ولادة الطفل) كام يوم؟
1122	يا ترى الأب بياخد كام يوم إجازة لما مراته تولد؟ (تعبير عامي أكثر، يسأل عن المدة بشكل غير رسمي)
1123	قانونًا، الأب من حقه ياخد إجازة والدية مدتها قد إيه لما البيبي يجي؟ (صياغة رسمية أكثر، تسأل عن الحق القانوني)
1124	بعد الولادة، الزوج المفروض يقعد كام يوم إجازة من شغله عشان يساعد مراته؟ (تركز على دور المساعدة بعد الولادة)
1125	لو خلفت، جوزي يقدر ياخد كام يوم راحة من الشغل بمناسبة الوضع؟ (صياغة من وجهة نظر الزوجة، وتسأل عن الراحة من العمل)
1126	إيه نظام إجازة الأبوة في مصر؟ يعني الأب بياخد كام يوم لما مراته تجيب طفل؟ (تستفسر عن النظام بشكل عام ثم تحدد المدة)
1127	الست العاملة بتاخد كام شهر إجازة وضع (أمومة)؟
1128	الست اللي بتشتغل ليها حق تاخد كام شهر إجازة بعد الولادة؟
1129	لما واحدة ست بتشتغل تخلف، بتاخد كام شهر راحة من الشغل عشان البيبي؟
1130	قانون الشغل بيدي للست اللي جابت بيبي كام شهر إجازة أمومة مدفوعة الأجر؟
1131	الواحدة اللي بتشتغل بعد ما تولد، مسموح ليها تغيب كام شهر عن الشغل؟
1132	"يعني الست اللي شغالة بتاخد كام شهر ""أمومة"" بعد ما تخلف؟"
1133	الرجل بيقدر ياخد إجازة ولادة كام مرة في حياته المهنية؟
1134	"يا ترى الراجل من حقه ياخد كام مرة إجازة أبوة خلال شغله كله؟ (تركيز على إجازة الأبوة كمرادف لإجازة الولادة، واستخدام كلمة ""شغله"" بدلاً من ""حياته المهنية"")"
1135	"الراجل ممكن يستفيد من إجازة رعاية مولود جديد كام مرة في تاريخ وظيفته؟ (استخدام مصطلح ""إجازة رعاية مولود جديد"" واستبدال ""حياته المهنية"" بـ ""تاريخ وظيفته"")"
1136	"قانونًا، الراجل يقدر ياخد كام إجازة بمناسبة ولادة طفل ليه طول مسيرته المهنية؟ (إضافة كلمة ""قانونًا"" للتأكيد على الجانب القانوني، واستخدام ""مسيرته المهنية"" بدلاً من ""حياته المهنية"")"
1137	"الراجل يقدر ياخد إجازة عشان مراته خلفت كام مرة في خلال شغله؟ (إعادة صياغة السؤال بشكل أوضح، مع التركيز على سبب الإجازة وهو ولادة زوجته، واستخدام كلمة ""خلفت"" باللهجة المصرية العامية)"
1138	"في شغله، الراجل ليه الحق في كام إجازة ولادة؟ يعني يقدر ياخدها كام مرة في حياته الوظيفية؟ (تقسيم السؤال إلى جزأين لتوضيح المعنى، واستخدام ""حياته الوظيفية"" كمرادف لـ ""حياته المهنية"")"
1139	الست العاملة ترجع وظيفتها بعد إجازة الوضع؟
1140	هو القانون بيسمح للموظفة ترجع شغلها بعد ما تخلص إجازة الولادة ولا إيه النظام؟
1141	يعني بعد ما الست تولد وتاخد إجازتها، ليها الحق ترجع لنفس وظيفتها اللي كانت فيها قبل كده، ولا ممكن الشركة ترفض؟
1142	إيه الوضع بالنسبة للمرأة اللي كانت شغالة وخلفت؟ هل ليها الحق ترجع تشتغل نفس الشغلانة تاني بعد الإجازة؟
1143	لو واحدة شغالة أخدت إجازة وضع، لازم يرجعوها شغلها تاني بعد الإجازة ولا ممكن يغيروا شغلها أو يمشوها؟
1144	بعد إجازة الأمومة، الست العاملة ليها ضمان إنها هترجع لنفس منصبها ومسؤولياتها اللي كانت ماسكاها قبل كده؟
1145	الست في الحمل تاخد تخفيض في ساعات العمل من امتى؟
1146	ابتداءً من أي شهر في الحمل، يحق للست العاملة تحصل على تقليل في عدد ساعات شغلها؟
1147	من أنهي مرحلة في الحمل، القانون بيسمح للمرأة العاملة بإنها تشتغل عدد ساعات أقل في اليوم؟
1148	إمتى بالضبط الست الحامل تقدر تستفيد من قانون تخفيف ساعات الشغل أثناء فترة الحمل؟
1149	بعد مرور قد إيه من الحمل، الست العاملة ممكن تطلب تقليل ساعات العمل بتاعتها؟
1150	في أي فترة من شهور الحمل، بيحق للمرأة العاملة إنها تخفف عدد ساعات شغلها بناءً على القانون؟
1151	الست المرضعة لها حق كام فترة راحة إضافية للرضاعة؟
1152	بالنسبة للأم اللي بترضع طفلها، القانون بيديها كام وقت زيادة تستريح فيه عشان الرضاعة؟
1153	يا ترى الأم اللي بترضع بتاخد كام بريك زيادة في الشغل عشان ترضع البيبي؟
1154	طيب، الست اللي لسه والدة وبترضع البيبي، ليها كام ساعة زيادة في اليوم تاخدها عشان ترضع؟
1155	في الشغل، الست اللي بترضع طبيعي، ليها كام استراحة زيادة عن باقي الموظفين عشان ترضع البيبي؟
1156	إيه هي المدة الإضافية اللي بتاخدها الست العاملة اللي بترضع طفلها في شغلها عشان الرضاعة؟
1157	كام يوم إجازة مرضية بأجر كامل؟
1158	قانون الشغل بيقول إيه عن عدد أيام الإجازة المرضية المدفوعة؟ (تركيز على القانون)
1159	لو عييت، أقدر اخد كام يوم مرضي بفلوسي كاملة؟ (تركيز على تجربة شخصية للمتحدث)
1160	الشركة بتديني كام يوم إجازة مرضية بمرتب كامل لو احتجت؟ (تركيز على سياسة الشركة)
1161	فيه كام يوم مسموحلي أغيب بسبب المرض مع الحفاظ على مرتبي كامل؟ (تركيز على الحق المتاح)
1162	لو تعبت ومقدرتش أروح الشغل، هاخد كام يوم إجازة مرضي بفلوس؟ (تركيز على السيناريو المحتمل)
1163	بعد أول 3 شهور بأجر كامل، بقية الإجازة المرضية بتتوزع إزاي؟
1164	طيب، بعد تلات شهور قبض كامل في الإجازة المرضية، باقي المدة بيتحسب فيها المرتب ازاي؟
1165	أوكي، أول تلات شهور بناخد المرتب كله في الإجازة المرضية، وبعد كده نظام الأجر بيكون إيه؟
1166	تمام، احنا عارفين إن أول تلات شهور في الإجازة المرضية بناخد قبضنا كامل، طب بالنسبة لباقي المدة، المرتب بيتقسم ولا بيتحسب ازاي؟
1167	تمام، في أول تلات شهور من الإجازة المرضية بيكون المرتب كامل، طب بعد كده، المرتب بيقل ولا بيبقى فيه نظام تاني؟
1168	ماشي، بالنسبة للإجازة المرضية، بناخد المرتب كامل في أول تلات شهور، طب بعد التلات شهور دول، وضع المرتب بيكون إيه بالظبط؟
1169	هل ممكن أحول الإجازة المرضية لإجازة سنوية؟
1170	ينفع استبدل الإجازة المرضي بإجازة من رصيدي السنوي؟
1171	فيه إمكانية إني أخد إجازة اعتيادية بدل الإجازة المرضية اللي واخدها؟
1172	لو سمحت، ممكن الإجازة اللي كنت واخدها علشان تعبان تتحسب إجازة سنوية عادية؟
1173	هل قانونًا مسموح إني أبَدِّل الإجازة بتاعت العيا اللي خدتها بإجازة من حقي السنوية؟
1174	ممكن أقدم طلب علشان الإجازة المرضي دي تتحول لإجازة من الرصيد بتاعي العادي بتاع كل سنة؟
1175	لو عامل خالط مريض معدٍ، ينفع ياخد إجازة حجر صحي كام شهر؟
1176	طيب، لو واحد شغال بيخلط مواد وعنده مرض بيتنقل، المفروض يقعد في الحجر الصحي كام شهر عشان يخف؟
1177	فرضًا إن فيه عامل بيشتغل شغلانة فيها خلط، وجاله مرض بيعدي، يبقى من حقه ياخد كام شهر إجازة مرضية عشان يعزل نفسه؟
1178	بالذمة، لو فيه صنايعي بتاع خلطة عيان بمرض ممكن يتنقل للناس، يبقى إجازة العزل بتاعته تبقى قد إيه بالظبط؟ كام شهر يعني؟
1179	يعني لو فيه موظف شغلته خلط مواد، واتصاب بمرض معدي، المفروض يعمل حجر صحي لمدة كام شهر؟
1180	السؤال: لو فيه واحد بيشتغل في مصنع وبيخلط حاجات، وعنده مرض بينتشر، يقعد في الحجر كام شهر لحد ما يبقى كويس؟
1181	إجازة الحج والعمرة كام شهر ومين يستحقها؟
1182	مدة إجازة الحج والعمرة قد إيه، ويا ترى مين اللي ليه الحق ياخدها؟ (تغيير في التركيب واستخدام كلمات عامية أكثر)
1183	اللي رايح يعمل حج أو عمرة، إجازته بتكون قد إيه بالظبط؟ ويا ترى الإجازة دي حق لمين بالظبط؟ (تغيير في طريقة التعبير عن الغرض والتركيز على الشخص المسافر)
1184	"لو واحد هيسافر الحج أو العمرة، ياخد إجازة مدتها كام شهر؟ ومين الناس اللي مسموح ليها بالإجازة دي؟ (تغيير في ترتيب السؤال واستخدام كلمة ""مسموح"" بدلاً من ""يستحق"")"
1185	"بالنسبة لإجازة الحج والعمرة، المدة بتاعتها قد إيه؟ ومين بالظبط اللي يقدر ياخد الإجازة دي؟ (تغيير في بداية السؤال واستخدام كلمة ""يقدر"" بدلاً من ""يستحق"")"
1186	إجازة الحج أو العمرة دي بتكون كام شهر؟ وإيه الشروط اللي تخلي الواحد يستحقها؟ (التركيز على الشروط اللازمة لاستحقاق الإجازة)
1187	شرط إيه علشان أقدر أخد إجازة الحج؟ سن معين أو سنوات خدمة؟
1188	"""إيه المتطلبات اللي لازم تتحقق علشان الواحد يقدر يطلع ياخد إجازة حج؟ فيه شروط متعلقة بالعمر مثلًا، أو عدد سنين الشغل؟"""
1189	"""علشان الواحد ياخد تصريح إجازة حج من الشغل، لازم يكون مستوفي شروط معينة؟ زي إيه الشروط دي بالظبط؟ ليها علاقة بسن الموظف أو مدة خدمته في الشركة؟"""
1190	"""لو واحد عايز يقدم على إجازة حج، إيه اللي المفروض يكون موجود فيه علشان طلبه يتقبل؟ فيه اشتراطات خاصة بالعمر أو المدة اللي قضاها في الشغل؟"""
1191	"""إيه المعايير اللي بناءً عليها بتتمنح إجازة الحج؟ هل فيه عوامل زي السن أو عدد سنوات الخبرة بتلعب دور في الموافقة عليها؟"""
1192	"""عايز أعرف، إيه هي الشروط اللي لازم الواحد يكون محققها عشان يقدر يقدم على إجازة حج وياخدها؟ هل فيه قيود على العمر أو المدة اللي اشتغلها في وظيفته؟"""
1193	كام يوم أجازات رسمية مدفوعة في السنة؟
1194	يعني، كام يوم في السنة بناخدهم إجازة رسمية بمرتب؟
1195	قوللي، في السنة كلها، كام يوم إجازة الحكومة بتدفع تمنهم؟
1196	طيب، المفروض الواحد ياخد كام يوم إجازة رسمية في السنة وياخد فلوسه كاملة؟
1197	بالبلدي كده، إحنا لينا كام يوم إجازة رسمية مدفوعة الأجر في السنة الواحدة؟
1198	يعني حقنا في السنة، كام يوم إجازة رسمية بيكونوا بفلوس؟
1199	لو اشتغلت يوم أجازة رسمية (عيد أو شم النسيم)، هاخد تعويض كام؟
1200	لو نزلت الشغل في يوم إجازة مدفوعة الأجر زي العيد، المفروض آخد كام بدل شغل اليوم ده؟
1201	طيب، لو اشتغلت في مناسبة رسمية زي شم النسيم، هيتحسب لي كام زيادة على المرتب الأساسي؟
1202	لو اضطريت أشتغل في يوم إجازة زي العيد الكبير، الشركة هتعوضني بكام فلوس زيادة على مرتبي؟
1203	بصراحة، لو داومت في يوم إجازة رسمية زي عيد الأضحى، هاخد كام تعويض بدل اليوم ده؟
1204	لو طلبوا مني أشتغل في يوم إجازة زي عيد الميلاد، ايه المقابل المادي اللي المفروض آخده؟
1205	هل ليا يوم بديل ولا أجر مضاعف؟ لو اشتغلت يوم عطلة رسمية، ليَّ؟
1206	لو نزلت شغل في إجازة رسمية، المفروض آخد يوم تاني أجازة بداله ولاّ فلوس زيادة على مرتبي؟ إيه حقي بالظبط؟ (تغيير كبير في التركيب وتقديم خيارات بديلة بشكل أوضح)
1207	يعني لو اشتغلت يوم أجازة، هيعوضوني بيوم راحة تاني ولاّ هيدفعولي أجر مضاعف؟ إيه النظام؟ (تركيز على التعويض بدلا من الحق، مع سؤال مباشر عن النظام المتبع)
